trial_number,model_name,display_name,hyperparameters,selection_status,validation_verdict,error_message,rmse,mae,r2,composite_score,test_rmse,test_mae,test_r2,test_composite_score,validation_pass_rate,failed_count,hard_failed_count,warning_count,suspicious_count,durability_caution_count,dataset_anomaly_count
123,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.15301979944849586, ""max_depth"": 4, ""min_child_weight"": 5.9685929145796734, ""subsample"": 0.9987983545769078, ""colsample_bytree"": 0.6145538772451276, ""reg_alpha"": 0.018656805548975447, ""reg_lambda"": 8.154872080112982}",no_improvement,WARN,,3.6769808865354605,2.404413341397916,0.9464103716469372,0.9184112759210573,2.949774683515311,2.0189703095536022,0.9664364830563702,0.9368666636253541,0.2824427480916031,0,0,188,63,188,80
124,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.21937692707334258, ""max_depth"": 7, ""min_child_weight"": 3.0726895534489693, ""subsample"": 0.9894021230358536, ""colsample_bytree"": 0.6247701058839421, ""reg_alpha"": 0.05102775738359009, ""reg_lambda"": 6.025402014427445}",no_improvement,WARN,,3.746615296638511,2.329139059933867,0.9443735733720098,0.9172420391670957,2.7401229321609604,1.6941537099268695,0.9710379120057578,0.9430428717425567,0.2824427480916031,0,0,188,62,188,79
125,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.13684157413461107, ""max_depth"": 4, ""min_child_weight"": 5.490442845958376, ""subsample"": 0.7631638508653171, ""colsample_bytree"": 0.6083776811499079, ""reg_alpha"": 3.5843193067686664e-06, ""reg_lambda"": 2.5203615288733805}",no_improvement,WARN,,3.581844236614483,2.334207403058907,0.949235667509068,0.9209990556998235,2.875003761213367,1.9376035453252287,0.9681164545891626,0.9388862747076193,0.2824427480916031,0,0,188,64,188,80
126,RandomForestRegressor,RandomForest,"{""n_estimators"": 250, ""max_depth"": 14, ""min_samples_split"": 7, ""min_samples_leaf"": 2, ""max_features"": null}",no_improvement,WARN,,4.717361718855688,3.3098305168958184,0.9117324517827721,0.8882000747323701,4.354769134576163,3.0271662325748583,0.9268490372627499,0.8994526517948023,0.2824427480916031,0,0,188,65,188,81
127,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.13567020806714683, ""max_depth"": 3, ""min_child_weight"": 4.492411673623979, ""subsample"": 0.7579302410737602, ""colsample_bytree"": 0.6001215668864084, ""reg_alpha"": 3.969978340439532e-06, ""reg_lambda"": 2.1713338031934915}",no_improvement,WARN,,3.656275379742432,2.4615025137042412,0.9471007170292225,0.9185882957966331,3.075792235639442,2.2329136384477715,0.9635074874021655,0.9329996640906374,0.2824427480916031,0,0,188,66,188,82
128,CatBoostRegressor,CatBoost,"{""iterations"": 700, ""learning_rate"": 0.09109770692554864, ""depth"": 6, ""l2_leaf_reg"": 7.711308703051003, ""bagging_temperature"": 1.4153233810684482, ""random_strength"": 0.5722787355436447}",no_improvement,WARN,,3.702611904236117,2.437195926192195,0.9456674631902956,0.9176412309764822,2.756803070390404,1.9493918080715515,0.9706842329763412,0.9412593335232312,0.2824427480916031,0,0,188,66,188,82
129,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.010512064906652338, ""max_depth"": 4, ""min_child_weight"": 8.16846602361132, ""subsample"": 0.7676800864065285, ""colsample_bytree"": 0.6578490154350886, ""reg_alpha"": 1.931615832447864e-06, ""reg_lambda"": 2.653037295902756}",no_improvement,WARN,,4.594301993951437,3.3842732777001387,0.9165561820994365,0.8909646006022859,4.306784773673069,3.207754505925442,0.9284522283937047,0.8995911191443164,0.2824427480916031,0,0,188,65,188,82
130,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 6.366936169587387, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 8.251769130117049}",no_improvement,WARN,,3.894226353298625,2.669806534068508,0.9399764875091565,0.911913775809739,3.3684215456958024,2.429422080877895,0.956233416385825,0.9255746177674457,0.2824427480916031,0,0,188,68,188,84
131,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.18998844526691996, ""max_depth"": 6, ""min_child_weight"": 9.386659696524374, ""subsample"": 0.7420911629880244, ""colsample_bytree"": 0.6413157668639942, ""reg_alpha"": 0.0011300786774239295, ""reg_lambda"": 3.8337986543373934}",no_improvement,WARN,,3.636227238472445,2.2671688811588013,0.9475628480238723,0.9201078797337284,2.855117679001727,1.7603079083567237,0.9685559990695619,0.9403005446566062,0.2824427480916031,0,0,188,64,188,81
132,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.17435083387265907, ""max_depth"": 4, ""min_child_weight"": 5.614197280317423, ""subsample"": 0.7724018292763836, ""colsample_bytree"": 0.6115642098847223, ""reg_alpha"": 6.8239171177277615e-06, ""reg_lambda"": 5.422652600872729}",no_improvement,WARN,,3.562322373717471,2.296038583750408,0.9497035141118424,0.921630731414676,2.7696551389523507,1.829616234150528,0.9704102587570678,0.9416722587674163,0.2824427480916031,0,0,188,64,188,80
133,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.1739892390153224, ""max_depth"": 4, ""min_child_weight"": 4.204245907584632, ""subsample"": 0.7772439415948549, ""colsample_bytree"": 0.6090329904667067, ""reg_alpha"": 7.2571120418213334e-06, ""reg_lambda"": 9.832724022316144}",no_improvement,WARN,,3.5846296258362664,2.3057513395700426,0.9491280020453841,0.9210881698206319,2.883847024649845,1.867648228688431,0.9679200108633068,0.9390976348975597,0.2824427480916031,0,0,188,66,188,81
134,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.15963899563402517, ""max_depth"": 4, ""min_child_weight"": 4.845836390415486, ""subsample"": 0.7856672218721437, ""colsample_bytree"": 0.6187336564570036, ""reg_alpha"": 6.138493147864938e-06, ""reg_lambda"": 6.389792297159884}",no_improvement,WARN,,3.643828876686848,2.3414492655856947,0.947377985886648,0.9195254478787718,2.7292095636565836,1.8359572981653924,0.971268153142165,0.9424650083824933,0.2824427480916031,0,0,188,63,188,79
135,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.1772441650429726, ""max_depth"": 4, ""min_child_weight"": 4.253915714694839, ""subsample"": 0.7681464723248806, ""colsample_bytree"": 0.6257732907630957, ""reg_alpha"": 1.1596215306299008e-05, ""reg_lambda"": 9.88520408066431}",no_improvement,WARN,,3.6912203211693124,2.37900211480168,0.9460024019341813,0.9182313356074241,2.7579472930818523,1.867388036669132,0.9706598926616873,0.9416991192424012,0.2824427480916031,0,0,188,64,188,81
136,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.14827993036041492, ""max_depth"": 4, ""min_child_weight"": 3.7288660165099854, ""subsample"": 0.7477108560938095, ""colsample_bytree"": 0.6094030756956513, ""reg_alpha"": 3.4686318296735753e-06, ""reg_lambda"": 7.478007242724661}",no_improvement,WARN,,3.6820818120079366,2.3632430800344295,0.9463790263256648,0.9185624081096785,3.020920414612389,2.0331766748001465,0.9647979186582678,0.9352900680464689,0.2824427480916031,0,0,188,64,188,80
137,LGBMRegressor,LightGBM,"{""n_estimators"": 250, ""learning_rate"": 0.10599724884937915, ""num_leaves"": 17, ""min_child_samples"": 24, ""subsample"": 0.9108741158171495, ""colsample_bytree"": 0.9952478114570749, ""reg_lambda"": 0.8665885873301827}",no_improvement,WARN,,3.746016649500497,2.437589132977738,0.9443930380119789,0.9166436879580945,2.985240200265635,2.0889005956857774,0.9656245543835145,0.9357271714587857,0.2824427480916031,0,0,188,65,188,82
138,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.12663635649894728, ""max_depth"": 7, ""min_child_weight"": 5.675554270245469, ""subsample"": 0.7269570892488382, ""colsample_bytree"": 0.6353588738861429, ""reg_alpha"": 2.6244674696910196e-05, ""reg_lambda"": 5.340002228660633}",no_improvement,WARN,,3.6093461403273333,2.240903530665019,0.9484538435641874,0.9209031888738779,2.5866595336826133,1.605374886298299,0.9741911703021634,0.9466576941758997,0.2824427480916031,0,0,188,65,188,82
139,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.12078660063905003, ""max_depth"": 7, ""min_child_weight"": 5.373886711009464, ""subsample"": 0.7204497523097113, ""colsample_bytree"": 0.6328010152447738, ""reg_alpha"": 2.982680825137492e-05, ""reg_lambda"": 5.077786048325211}",no_improvement,WARN,,3.59082988852413,2.2168262343954774,0.9489786740515012,0.9214581533624895,2.622122998773018,1.6715628397632558,0.9734786337176572,0.9455691894166833,0.2824427480916031,0,0,188,67,188,84
140,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 5.191317373049509, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 4.974555618210327}",no_improvement,WARN,,3.8681570349474628,2.616442142208262,0.9407221741995857,0.9128071128882677,3.3068340512333196,2.345613245510785,0.9578192229450603,0.9273935886526365,0.2824427480916031,0,0,188,65,188,81
141,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.11969766856048619, ""max_depth"": 7, ""min_child_weight"": 5.678531024171903, ""subsample"": 0.6943709452021715, ""colsample_bytree"": 0.6477669802936084, ""reg_alpha"": 2.916241952321227e-05, ""reg_lambda"": 4.240508783181459}",no_improvement,WARN,,3.613319436955737,2.222535041548361,0.948259692642277,0.9208925951413773,2.5278898512403924,1.6089518168287082,0.9753506162163726,0.9478153108264549,0.2824427480916031,0,0,188,64,188,79
142,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.11947817166464936, ""max_depth"": 7, ""min_child_weight"": 5.765284151287551, ""subsample"": 0.6838729888675423, ""colsample_bytree"": 0.6520431355842059, ""reg_alpha"": 2.8987718478165494e-05, ""reg_lambda"": 3.8763411697274295}",no_improvement,WARN,,3.65288222664289,2.2378704828938876,0.9470171490316284,0.9198744654022883,2.559219945262761,1.6042386157159745,0.9747358321778764,0.947215033985987,0.2824427480916031,0,0,188,67,188,82
143,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.1104069782527177, ""max_depth"": 7, ""min_child_weight"": 5.314350818038534, ""subsample"": 0.6990800432709623, ""colsample_bytree"": 0.6682265146023184, ""reg_alpha"": 5.9144161197215794e-05, ""reg_lambda"": 5.457224755965513}",no_improvement,WARN,,3.616861163379191,2.256201690763735,0.94824465257116,0.9206478779998252,2.657970417355611,1.6767782557038469,0.9727485220861861,0.9448144295345918,0.2824427480916031,0,0,188,65,188,81
144,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.1296137874187133, ""max_depth"": 7, ""min_child_weight"": 5.309410190207931, ""subsample"": 0.692891471423737, ""colsample_bytree"": 0.670203265397425, ""reg_alpha"": 8.158508556551623e-05, ""reg_lambda"": 2.9422300467378046}",no_improvement,WARN,,3.6339647911868638,2.239117399225305,0.9476598618304898,0.9203274014284073,2.541173857076858,1.6385859399979192,0.9750908715842055,0.9473823747138246,0.2824427480916031,0,0,188,64,188,80
145,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10947971784215511, ""max_depth"": 8, ""min_child_weight"": 5.661482267889562, ""subsample"": 0.7075874686229245, ""colsample_bytree"": 0.6337198828100712, ""reg_alpha"": 2.5118218143128035e-05, ""reg_lambda"": 4.291752457253593}",no_improvement,WARN,,3.670302402881437,2.257211694413261,0.9465823924297301,0.9193887572854661,2.5292388648405524,1.6056663519151129,0.9753243008082572,0.9478069243421745,0.2824427480916031,0,0,188,66,188,82
146,XGBRegressor,XGBoost,"{""n_estimators"": 250, ""learning_rate"": 0.09329038225794044, ""max_depth"": 7, ""min_child_weight"": 5.445085833230917, ""subsample"": 0.671720380643376, ""colsample_bytree"": 0.6486563679769717, ""reg_alpha"": 1.868310780674113e-05, ""reg_lambda"": 5.467089983913496}",no_improvement,WARN,,3.6759663916117367,2.3603290507160137,0.9465437707268096,0.9187146595987427,2.8371874743579566,1.8984970961196759,0.9689496970564504,0.9398912334518034,0.2824427480916031,0,0,188,67,188,83
147,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.13961076231097075, ""max_depth"": 7, ""min_child_weight"": 4.947493494425482, ""subsample"": 0.7285344215398313, ""colsample_bytree"": 0.666802228662185, ""reg_alpha"": 5.064406809696908e-05, ""reg_lambda"": 6.3115769441598655}",no_improvement,WARN,,3.6498159467819975,2.2710189243194727,0.947208206475241,0.9197878281176022,2.6319469648605636,1.6141415025493868,0.9732795331582572,0.9456950966578437,0.2824427480916031,0,0,188,63,188,80
148,ExtraTreesRegressor,ExtraTrees,"{""n_estimators"": 200, ""max_depth"": 10, ""min_samples_split"": 10, ""min_samples_leaf"": 3, ""max_features"": ""sqrt""}",no_improvement,WARN,,5.194556263853644,3.88705693742394,0.8933668599297058,0.8726902908379489,4.790372217957984,3.6109629448914466,0.911482672369903,0.8853929054193991,0.2824427480916031,0,0,188,67,188,83
149,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.1289497378903333, ""max_depth"": 8, ""min_child_weight"": 5.652853130426238, ""subsample"": 0.708768701227031, ""colsample_bytree"": 0.6095069330030353, ""reg_alpha"": 1.1197132195646677e-05, ""reg_lambda"": 3.2523300471058247}",no_improvement,WARN,,3.707744442069953,2.2795040642125826,0.945666795282872,0.9184593619326091,2.495650471592919,1.565794228966204,0.975975337558897,0.9487018372693792,0.2824427480916031,0,0,188,66,188,82
150,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 2.444185972781488, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 7.129626706562455}",no_improvement,WARN,,3.8692647518705776,2.620039977209707,0.9407723749834827,0.9127862045942443,3.276133093927181,2.3235258858368013,0.9585988077746377,0.9281858195994159,0.2824427480916031,0,0,188,68,188,84
151,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.06546119401463163, ""max_depth"": 7, ""min_child_weight"": 6.182439340669429, ""subsample"": 0.667505786450406, ""colsample_bytree"": 0.6276418330353479, ""reg_alpha"": 6.249152000979946e-06, ""reg_lambda"": 2.3867272680083333}",no_improvement,WARN,,3.617676288202788,2.281388805106015,0.9481484065047294,0.9204652078895961,2.6233004590998084,1.7216030133583755,0.9734548096117437,0.9452627313430587,0.2824427480916031,0,0,188,63,188,79
152,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.15855745844689725, ""max_depth"": 7, ""min_child_weight"": 5.392943642685545, ""subsample"": 0.7294312737614679, ""colsample_bytree"": 0.6380507586939267, ""reg_alpha"": 1.5860981825601324e-05, ""reg_lambda"": 8.73208942948657}",no_improvement,WARN,,3.604751559512811,2.2325108780958987,0.9486182917741118,0.921064822356428,2.7104733605329505,1.6562961205795845,0.9716612910713733,0.9438624800875087,0.2824427480916031,0,0,188,62,188,79
153,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10246759229695221, ""max_depth"": 7, ""min_child_weight"": 5.359131278708986, ""subsample"": 0.7750269233337408, ""colsample_bytree"": 0.6397756641731424, ""reg_alpha"": 9.766871274429819e-05, ""reg_lambda"": 8.291377444619792}",no_improvement,WARN,,3.618024900058179,2.224185480982501,0.9481453364673025,0.9207825107328624,2.6694505285770096,1.6813182725632223,0.9725126085374479,0.9445558777705662,0.2824427480916031,0,0,188,63,188,79
154,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10301146762903252, ""max_depth"": 7, ""min_child_weight"": 4.985189344256619, ""subsample"": 0.7264047315340326, ""colsample_bytree"": 0.6415229886912653, ""reg_alpha"": 7.670073024479387e-05, ""reg_lambda"": 8.390396037703388}",no_improvement,WARN,,3.6081692596724126,2.2214401280244127,0.94845047524664,0.9210287498436411,2.5120094884839075,1.6418971978657868,0.9756593413984106,0.9479460910118875,0.2824427480916031,0,0,188,65,188,80
